sales_price,rating,delivery_type,amazon_prime__y_or_n,best_seller_tag__y_or_n,product_details__k_v_pairs/Customer_Reviews,discount_percentage
2609,4.2,fulfilled_by_merchant,N,N,Be the first to review this item,25%
250,3,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,70%
2969,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,26%
1055,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
399,3.8,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 57 customer reviews,
899,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
599,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,76%
916,2.5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,66%
989,4.3,fulfilled_by_merchant,Y,N,4.7 out of 5 stars 7 customer reviews,58%
499,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 6 customer reviews,50%
899,4.2,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 4 customer reviews,55%
1049,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,65%
740,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 4 customer reviews,
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 2 customer reviews,
1002,3.3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 2 customer reviews,
229,4.1,fulfilled_by_amazon,N,N,3.8 out of 5 stars 23 customer reviews,4%
1728,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
549,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 8 customer reviews,65%
1049,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 2 customer reviews,65%
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
482,4,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 30 customer reviews,
314,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
299,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 362 customer reviews,
799,3.7,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 11 customer reviews,60%
619,3.3,fulfilled_by_amazon,Y,N,3.2 out of 5 stars 326 customer reviews,72%
362,4.1,fulfilled_by_merchant,N,N,5.0 out of 5 stars 3 customer reviews,
439,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,56%
643,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
341,3.9,fulfilled_by_merchant,N,N,3.9 out of 5 stars 77 customer reviews,73%
,3.8,fulfilled_by_merchant,N,N,Be the first to review this item,
1345,3,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 1 customer review,29%
1559.99,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
349,3.6,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 8 customer reviews,
1059,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
637,3,fulfilled_by_merchant,Y,N,Be the first to review this item,
799,4,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,63%
595,4.5,fulfilled_by_merchant,N,N,4.5 out of 5 stars 2 customer reviews,
1499,4.2,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 9 customer reviews,57%
399,4,fulfilled_by_merchant,N,N,Be the first to review this item,50%
,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
998,3.2,fulfilled_by_merchant,Y,N,Be the first to review this item,33%
399,3.9,fulfilled_by_merchant,N,N,3.9 out of 5 stars 6 customer reviews,60%
680,3.6,fulfilled_by_merchant,N,N,3.7 out of 5 stars 83 customer reviews,66%
599,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
,4.2,fulfilled_by_merchant,N,N,4.2 out of 5 stars 252 customer reviews,
719,2,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,60%
650,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 3 customer reviews,
680,2.9,fulfilled_by_merchant,N,N,3.1 out of 5 stars 8 customer reviews,57%
807,3.3,fulfilled_by_amazon,Y,N,3.3 out of 5 stars 148 customer reviews,84%
349,4.7,fulfilled_by_merchant,N,N,4.5 out of 5 stars 6 customer reviews,
356,3.8,fulfilled_by_merchant,N,N,3.8 out of 5 stars 9 customer reviews,
894,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 29 customer reviews,62%
799,3,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,60%
3444,4.1,fulfilled_by_amazon,Y,N,4.1 out of 5 stars 7 customer reviews,18%
212,1,fulfilled_by_merchant,N,N,Be the first to review this item,
,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
667,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 2 customer reviews,
599,3.1,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 14 customer reviews,50%
332,4,fulfilled_by_amazon,N,N,Be the first to review this item,26%
468,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
279,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,
,3.5,fulfilled_by_merchant,N,N,Be the first to review this item,
449,3.5,fulfilled_by_merchant,N,N,3.3 out of 5 stars 7 customer reviews,50%
1042,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 3 customer reviews,72%
599,2.9,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,57%
917,3.4,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 3 customer reviews,
385,4.2,fulfilled_by_merchant,N,N,4.2 out of 5 stars 19 customer reviews,
1014,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
349,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,50%
202,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,55%
,3.8,fulfilled_by_merchant,N,N,Be the first to review this item,
534,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,46%
399,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
5203,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 3 customer reviews,
2633,4.1,fulfilled_by_merchant,N,N,,60%
224.01,4.7,fulfilled_by_amazon,N,N,4.7 out of 5 stars 5 customer reviews,68%
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
799,3,fulfilled_by_merchant,Y,N,Be the first to review this item,60%
255,3.6,fulfilled_by_merchant,N,N,3.6 out of 5 stars 8 customer reviews,
549,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,45%
5999,4.4,fulfilled_by_merchant,N,N,,
249,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 13 customer reviews,
399,3.6,fulfilled_by_merchant,N,N,3.5 out of 5 stars 88 customer reviews,60%
1105,4.6,fulfilled_by_merchant,N,N,4.6 out of 5 stars 3 customer reviews,
281,4.8,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
1560,3,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 2 customer reviews,42%
2749,5,fulfilled_by_merchant,Y,N,Be the first to review this item,45%
431,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
835,4.4,fulfilled_by_merchant,Y,N,4.4 out of 5 stars 5 customer reviews,35%
2424,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
585,3.8,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 14 customer reviews,
699,4,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 3 customer reviews,
3590,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
379,5,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
799,4.1,fulfilled_by_merchant,Y,N,,
365,3.4,fulfilled_by_merchant,N,N,3.6 out of 5 stars 37 customer reviews,
989,3.7,fulfilled_by_merchant,Y,N,3.7 out of 5 stars 3 customer reviews,
3599,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,62%
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
888,4,fulfilled_by_merchant,N,N,,
349,3.5,fulfilled_by_merchant,N,N,3.5 out of 5 stars 3 customer reviews,12%
357,4.2,fulfilled_by_merchant,N,N,4.1 out of 5 stars 4 customer reviews,55%
204,4,fulfilled_by_merchant,N,N,3.6 out of 5 stars 37 customer reviews,
425,4.1,fulfilled_by_amazon,N,N,3.0 out of 5 stars 1 customer review,89%
565,2.4,fulfilled_by_merchant,Y,N,1.9 out of 5 stars 2 customer reviews,
349,3.5,fulfilled_by_merchant,N,N,Be the first to review this item,
3249,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
359,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 6 customer reviews,55%
999,4.6,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
455,3,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 1 customer review,
545,3.9,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 3 customer reviews,45%
419,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,86%
799,4.7,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 3 customer reviews,
449,4.2,fulfilled_by_amazon,N,N,3.0 out of 5 stars 1 customer review,85%
1949,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,63%
509,3.5,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 4 customer reviews,
549,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 1 customer review,57%
392,2.9,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 2 customer reviews,
241,2.7,fulfilled_by_merchant,N,N,2.7 out of 5 stars 2 customer reviews,
1189,4.4,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 4 customer reviews,
270,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,23%
330,3.1,fulfilled_by_merchant,N,N,3.1 out of 5 stars 2 customer reviews,
227,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,
1599,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 7 customer reviews,36%
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
679,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
949,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
624,4.3,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 2 customer reviews,50%
,4.3,fulfilled_by_merchant,N,N,,
2169,4.4,fulfilled_by_merchant,N,N,,
7082,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
499,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 147 customer reviews,
249,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,44%
999,3.7,fulfilled_by_merchant,Y,N,3.2 out of 5 stars 16 customer reviews,61%
449,3.9,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,50%
779,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 19 customer reviews,64%
3499,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
399,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
369,3.1,fulfilled_by_merchant,N,N,3.5 out of 5 stars 4 customer reviews,63%
387,2.3,fulfilled_by_merchant,Y,N,2.6 out of 5 stars 5 customer reviews,
775,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,67%
899,4.1,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 38 customer reviews,66%
570,4.8,fulfilled_by_merchant,Y,N,4.8 out of 5 stars 6 customer reviews,
1199,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,48%
999,4.2,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 46 customer reviews,
625,3.6,fulfilled_by_merchant,N,N,4.3 out of 5 stars 7 customer reviews,69%
349,5,fulfilled_by_amazon,Y,N,,65%
359,3.3,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
758,3.2,fulfilled_by_merchant,N,N,3.1 out of 5 stars 25 customer reviews,53%
256,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
299,3,fulfilled_by_amazon,N,N,3.0 out of 5 stars 1 customer review,83%
224,5,fulfilled_by_merchant,N,N,Be the first to review this item,55%
775,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,51%
299,4.3,fulfilled_by_merchant,N,N,4.3 out of 5 stars 3 customer reviews,
,2,fulfilled_by_merchant,N,N,2.0 out of 5 stars 1 customer review,
776,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,51%
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
165,2.5,fulfilled_by_merchant,N,N,Be the first to review this item,
450,3.8,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 4 customer reviews,
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
364,4,fulfilled_by_amazon,N,N,4.0 out of 5 stars 1 customer review,51%
1356,1,fulfilled_by_merchant,N,N,Be the first to review this item,
719,3.6,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 14 customer reviews,
399,3.9,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,60%
348,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 5 customer reviews,
799,4.5,fulfilled_by_merchant,Y,N,4.5 out of 5 stars 2 customer reviews,
550,3.5,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 75 customer reviews,44%
713,4.1,fulfilled_by_merchant,Y,N,4.2 out of 5 stars 14 customer reviews,
689,4,fulfilled_by_merchant,Y,N,Be the first to review this item,66%
379,4.2,fulfilled_by_merchant,N,N,4.1 out of 5 stars 32 customer reviews,
944,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,55%
699,3.5,fulfilled_by_merchant,N,N,4.3 out of 5 stars 15 customer reviews,65%
649,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 1 customer review,50%
399,4,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
357,3.8,fulfilled_by_merchant,N,N,3.8 out of 5 stars 2 customer reviews,
,3.9,fulfilled_by_merchant,N,N,Be the first to review this item,
499,3.3,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,62%
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,Be the first to review this item,
,3.8,fulfilled_by_merchant,N,N,Be the first to review this item,
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
883,4,fulfilled_by_merchant,Y,N,Be the first to review this item,
263,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
749,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,50%
498,4,fulfilled_by_merchant,Y,N,,45%
,4.4,fulfilled_by_merchant,N,N,Be the first to review this item,
296,3.3,fulfilled_by_merchant,N,N,3.4 out of 5 stars 7 customer reviews,
689,3.5,fulfilled_by_merchant,N,N,3.4 out of 5 stars 7 customer reviews,14%
399,5,fulfilled_by_merchant,N,N,Be the first to review this item,
200,4,fulfilled_by_merchant,N,N,4.3 out of 5 stars 5 customer reviews,
249,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,38%
249,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,58%
3059,4.8,fulfilled_by_merchant,N,N,Be the first to review this item,20%
749,4,fulfilled_by_amazon,Y,N,4.0 out of 5 stars 1 customer review,50%
261,3.9,fulfilled_by_merchant,N,N,4.0 out of 5 stars 93 customer reviews,
299,3.2,fulfilled_by_merchant,N,N,3.2 out of 5 stars 38 customer reviews,
567,3.8,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 4 customer reviews,
278,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,60%
649,3.6,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 9 customer reviews,50%
399,4,fulfilled_by_amazon,N,N,4.1 out of 5 stars 27 customer reviews,80%
429,4,fulfilled_by_merchant,Y,N,Be the first to review this item,
1299,3.9,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 27 customer reviews,
2529,3.6,fulfilled_by_merchant,N,N,,
199,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,78%
399,3.5,fulfilled_by_amazon,N,N,3.3 out of 5 stars 24 customer reviews,85%
539,3.4,fulfilled_by_merchant,N,N,3.5 out of 5 stars 139 customer reviews,
399,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 14 customer reviews,50%
,3.8,fulfilled_by_merchant,N,N,Be the first to review this item,
1395,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 2 customer reviews,30%
299,3,fulfilled_by_merchant,N,N,3.0 out of 5 stars 6 customer reviews,85%
849,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
671,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
,2.8,fulfilled_by_merchant,N,N,Be the first to review this item,
150,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 2 customer reviews,
796,3.5,fulfilled_by_merchant,Y,N,3.5 out of 5 stars 2 customer reviews,
,3.8,fulfilled_by_merchant,N,N,Be the first to review this item,
514,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
519,3.6,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 51 customer reviews,
486,5,fulfilled_by_merchant,N,N,Be the first to review this item,
2849,4,fulfilled_by_merchant,N,N,Be the first to review this item,20%
4149,4.8,fulfilled_by_merchant,N,N,,20%
2710,4.8,fulfilled_by_merchant,N,N,Be the first to review this item,41%
1899,4.8,fulfilled_by_merchant,N,N,Be the first to review this item,20%
152,3.4,fulfilled_by_merchant,N,N,3.4 out of 5 stars 2 customer reviews,34%
,4.7,fulfilled_by_merchant,N,N,Be the first to review this item,
799,2,fulfilled_by_merchant,Y,N,,50%
,4.3,fulfilled_by_merchant,N,N,Be the first to review this item,
,4.4,fulfilled_by_merchant,N,N,,
449,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,78%
2529,4.7,fulfilled_by_merchant,N,N,Be the first to review this item,20%
599,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
,4.5,fulfilled_by_merchant,N,N,Be the first to review this item,
664,3.6,fulfilled_by_amazon,Y,N,4.2 out of 5 stars 7 customer reviews,43%
269,3.3,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 5 customer reviews,46%
549,3.1,fulfilled_by_amazon,Y,N,3.1 out of 5 stars 16 customer reviews,50%
699,3.4,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 2 customer reviews,61%
809,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
,4.1,fulfilled_by_merchant,N,N,Be the first to review this item,
1199,3.7,fulfilled_by_merchant,N,N,3.7 out of 5 stars 2 customer reviews,52%
681,2.5,fulfilled_by_merchant,Y,N,Be the first to review this item,
397,4.6,fulfilled_by_merchant,Y,N,4.6 out of 5 stars 3 customer reviews,
639,5,fulfilled_by_amazon,Y,N,5.0 out of 5 stars 1 customer review,60%
449,3.8,fulfilled_by_merchant,N,N,4.6 out of 5 stars 3 customer reviews,
569,4,fulfilled_by_merchant,N,N,3.8 out of 5 stars 21 customer reviews,
747,3.4,fulfilled_by_merchant,N,N,3.3 out of 5 stars 21 customer reviews,62%
419,3.9,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 6 customer reviews,48%
,4,fulfilled_by_merchant,N,N,4.0 out of 5 stars 1 customer review,
299,4.1,fulfilled_by_merchant,Y,N,4.3 out of 5 stars 21 customer reviews,
110,3.7,fulfilled_by_merchant,N,N,3.7 out of 5 stars 45 customer reviews,
324,3,fulfilled_by_merchant,N,N,Be the first to review this item,50%
649,4.3,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,55%
749,1,fulfilled_by_merchant,Y,N,Be the first to review this item,
649,3.2,fulfilled_by_merchant,Y,N,3.0 out of 5 stars 10 customer reviews,50%
325,3.7,fulfilled_by_merchant,Y,N,,
749,3,fulfilled_by_amazon,Y,N,3.0 out of 5 stars 2 customer reviews,50%
649,3.7,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 14 customer reviews,68%
,4,fulfilled_by_merchant,N,N,Be the first to review this item,
299,4,fulfilled_by_merchant,Y,N,4.1 out of 5 stars 33 customer reviews,50%
449,5,fulfilled_by_merchant,N,N,Be the first to review this item,25%
559,4,fulfilled_by_merchant,Y,N,4.0 out of 5 stars 3 customer reviews,65%
944,4,fulfilled_by_merchant,Y,N,3.6 out of 5 stars 15 customer reviews,
546,2,fulfilled_by_amazon,Y,N,Be the first to review this item,82%
578,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
4500,3,fulfilled_by_merchant,N,N,,
667,3.5,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 9 customer reviews,
157,4,fulfilled_by_amazon,N,N,5.0 out of 5 stars 2 customer reviews,37%
550,3,fulfilled_by_merchant,N,N,Be the first to review this item,45%
329,3,fulfilled_by_merchant,N,N,3.1 out of 5 stars 31 customer reviews,
499,3.3,fulfilled_by_merchant,Y,N,3.3 out of 5 stars 4 customer reviews,
628,3.3,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 15 customer reviews,
1149,2.9,fulfilled_by_merchant,Y,N,3.1 out of 5 stars 41 customer reviews,65%
697,3.6,fulfilled_by_merchant,Y,N,3.8 out of 5 stars 11 customer reviews,67%
1409,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 2 customer reviews,
919,4.1,fulfilled_by_merchant,Y,N,3.9 out of 5 stars 7 customer reviews,
957,3.4,fulfilled_by_merchant,Y,N,3.4 out of 5 stars 2 customer reviews,
,4.6,fulfilled_by_merchant,N,N,Be the first to review this item,
798,4,fulfilled_by_merchant,N,N,3.9 out of 5 stars 12 customer reviews,50%
1499,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 8 customer reviews,
1859,4.4,fulfilled_by_amazon,Y,N,4.4 out of 5 stars 3 customer reviews,54%
1778,2.7,fulfilled_by_merchant,Y,N,2.9 out of 5 stars 7 customer reviews,
873,5,fulfilled_by_merchant,Y,N,5.0 out of 5 stars 1 customer review,
549,2.8,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
359,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,64%
,5,fulfilled_by_merchant,N,N,5.0 out of 5 stars 1 customer review,
449,3.5,fulfilled_by_merchant,N,N,3.6 out of 5 stars 11 customer reviews,
510,5,fulfilled_by_merchant,Y,N,Be the first to review this item,
